hashed_id,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Last Seen Flow Element ID,Last Seen Question IDs,consent,pledge,sound_check,sound_check_DO,cave_1,lion_1,potatoes_1,banjo_1,look_left_1,clap_1,sad_1,maple_syrup_1,cats_1,opera_1,dance_1,song_1,window_1,garbage_1,pond_1,yellow_1,attn_check_1,check_task,check_task_DO,AI,gender,gender_4_TEXT,race,race_15_TEXT,education,issues,about,condition,num_generics,total_utt,training_structure,training_features_order,Q_DataPolicyViolations,FL_12_DO,InductionTask_DO
52bfb9990ba9,2026-08-17 12:59:53,2026-08-17 13:26:35,IP Address,100,1602,True,2026-08-17 13:26:36,R_7L8u4moq2fHqDmN,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,horse|bird|pig|cow|dog,60,50,10,9,2,1,7,1,11,36,9,89,5,7,90,4,100,Answering questions about a fictional group of people,Drawing pictures of people|Writing chapters for a fictional book|Answering questions about a fictional group of people|Listening to songs from a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,"Master's (M.A., M.S.)",NA,generalizations about a group of people,4/16,4,16,SSSSSGGSSSGSGSSS,chase_shadows|can_flip_air|babies_blankets|dont_like_icecream|freckles_feet|sleep_trees|scared_ladybugs|dont_like_mud|climb_fences|draw_stars_knees|stripes_hair|like_sing|hop_puddles|eat_flowers|flap_arms_happy|bounce_ball_head,NA,FL_39,garbage|sad|song|potatoes|attn_check|yellow|pond|maple_syrup|banjo|clap|window|cave|look_left|dance|lion|opera|cats
ff4479c77ffd,2026-08-17 13:19:54,2026-08-17 13:26:49,IP Address,100,414,True,2026-08-17 13:26:49,R_6KuRORU9PsOzqLK,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,cow|bird|dog|horse|pig,1,1,3,7,10,6,93,2,1,3,2,32,4,1,8,1,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people|Answering questions about a fictional group of people,No,Female,NA,"White, Caucasian, or European American,Black or African American",NA,"Bachelor's (B.A., B.S.)",NA,it was odd,4/4,4,4,GGGG,climb_fences|flap_arms_happy|stripes_hair|eat_flowers,NA,FL_36,sad|look_left|clap|pond|attn_check|garbage|window|banjo|song|dance|yellow|potatoes|lion|cats|cave|maple_syrup|opera
d73dbe85db2d,2026-08-17 13:20:29,2026-08-17 13:27:02,IP Address,100,393,True,2026-08-17 13:27:02,R_1Ita1KRF1wVLVRf,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|cow|horse|bird|dog,1,20,10,39,10,15,10,5,1,10,10,60,2,1,15,15,100,Answering questions about a fictional group of people,Drawing pictures of people|Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book,No,Male,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,Applying judgemnets after learning info,12/16,12,16,GSSGGGGGSGGGGGSG,hop_puddles|babies_blankets|stripes_hair|chase_shadows|climb_fences|bounce_ball_head|scared_ladybugs|can_flip_air|dont_like_mud|draw_stars_knees|dont_like_icecream|sleep_trees|eat_flowers|freckles_feet|flap_arms_happy|like_sing,NA,FL_44,sad|dance|yellow|garbage|clap|maple_syrup|potatoes|banjo|cave|lion|look_left|attn_check|cats|opera|window|pond|song
9f84e853445a,2026-08-17 13:22:08,2026-08-17 13:27:06,IP Address,100,298,True,2026-08-17 13:27:07,R_6dFmWsskzMNFzgD,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,cow|bird|horse|dog|pig,20,1,25,3,11,37,1,3,1,9,7,6,7,14,8,4,100,Answering questions about a fictional group of people,Drawing pictures of people|Answering questions about a fictional group of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,I have no idea.,12/12,12,12,GGGGGGGGGGGG,climb_fences|bounce_ball_head|can_flip_air|hop_puddles|scared_ladybugs|freckles_feet|stripes_hair|sleep_trees|like_sing|flap_arms_happy|chase_shadows|eat_flowers,NA,FL_43,cave|look_left|attn_check|potatoes|cats|yellow|dance|maple_syrup|sad|window|opera|banjo|pond|garbage|song|lion|clap
795e0473ffec,2026-08-17 13:22:28,2026-08-17 13:27:31,IP Address,100,303,True,2026-08-17 13:27:31,R_5li9u7sVfzb1qg9,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|bird|horse|dog|cow,10,55,10,10,55,90,80,5,20,15,40,75,5,25,35,15,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book,No,Male,NA,"White, Caucasian, or European American",NA,Some college,NA,"Assumptions, stereotypes",0/4,0,4,SSSS,flap_arms_happy|eat_flowers|climb_fences|freckles_feet,NA,FL_15,attn_check|dance|yellow|pond|lion|song|clap|garbage|look_left|sad|banjo|cave|maple_syrup|opera|window|cats|potatoes
4f22f9bb37ea,2026-08-17 13:09:11,2026-08-17 13:27:39,IP Address,100,1107,True,2026-08-17 13:27:39,R_3rbtYttDjvqWMUx,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|pig|horse|bird|cow,10,6,35,6,10,2,5,2,35,15,3,25,38,2,50,20,100,Answering questions about a fictional group of people,Drawing pictures of people|Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book,No,Male,NA,Hispanic or Latino/a,NA,High school/GED,none,it was about zarpies and percentages,0/8,0,8,SSSSSSSS,freckles_feet|dont_like_mud|chase_shadows|dont_like_icecream|climb_fences|stripes_hair|can_flip_air|bounce_ball_head,NA,FL_24,pond|dance|sad|lion|song|opera|maple_syrup|attn_check|banjo|cats|yellow|window|look_left|cave|potatoes|garbage|clap
466cef6e78cc,2026-08-17 13:21:34,2026-08-17 13:27:40,IP Address,100,366,True,2026-08-17 13:27:40,R_3fnnJqI7BNHNGpz,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,cow|dog|bird|pig|horse,20,3,53,10,30,10,25,20,10,14,5,75,50,0,15,10,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Writing chapters for a fictional book|Answering questions about a fictional group of people|Drawing pictures of people,No,Female,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,Judgdments,8/8,8,8,GGGGGGGG,scared_ladybugs|stripes_hair|babies_blankets|freckles_feet|can_flip_air|draw_stars_knees|flap_arms_happy|eat_flowers,NA,FL_40,sad|window|lion|opera|clap|attn_check|maple_syrup|song|potatoes|cats|pond|look_left|dance|yellow|cave|banjo|garbage
123c0d693c66,2026-08-17 13:22:37,2026-08-17 13:27:41,IP Address,100,303,True,2026-08-17 13:27:41,R_6OSBk5BIaqQe2PJ,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,bird|horse|cow|pig|dog,16,11,41,14,11,75,9,18,26,24,19,24,55,2,42,16,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people|Drawing pictures of people,No,Male,NA,"White, Caucasian, or European American",NA,Some college,none,"Know this, I do not.",0/12,0,12,SSSSSSSSSSSS,hop_puddles|stripes_hair|flap_arms_happy|dont_like_icecream|scared_ladybugs|sleep_trees|bounce_ball_head|chase_shadows|like_sing|babies_blankets|freckles_feet|eat_flowers,NA,FL_34,song|garbage|clap|attn_check|banjo|maple_syrup|pond|dance|opera|potatoes|cats|lion|cave|sad|look_left|window|yellow
9c470d641aed,2026-08-17 13:19:36,2026-08-17 13:27:47,IP Address,100,490,True,2026-08-17 13:27:47,R_7tA3Niwfg9ZvMFJ,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|bird|horse|dog|cow,0,0,100,100,0,0,100,0,0,100,100,100,0,0,0,100,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Drawing pictures of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book,No,Female,NA,"White, Caucasian, or European American",NA,Some college,n/a,"no clue, but it seems like zarpies either ALL do something or don't which is why I chose 0 or 100%",4/12,4,12,SGGSSGSSGSSS,babies_blankets|freckles_feet|dont_like_icecream|dont_like_mud|stripes_hair|eat_flowers|draw_stars_knees|scared_ladybugs|chase_shadows|can_flip_air|like_sing|sleep_trees,NA,FL_38,lion|maple_syrup|yellow|song|clap|look_left|pond|garbage|cave|window|sad|attn_check|potatoes|dance|banjo|opera|cats
a06d3b5e7864,2026-08-17 13:21:58,2026-08-17 13:28:24,IP Address,100,386,True,2026-08-17 13:28:25,R_6qJC4dcOkmPg5w4,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|horse|bird|cow|pig,100,100,0,100,0,84,100,52,100,100,52,100,25,100,100,100,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book|Answering questions about a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,High school/GED,Nothing,What I thought of a group of imaginary people,16/16,16,16,GGGGGGGGGGGGGGGG,chase_shadows|can_flip_air|like_sing|scared_ladybugs|dont_like_mud|dont_like_icecream|draw_stars_knees|babies_blankets|bounce_ball_head|eat_flowers|hop_puddles|stripes_hair|flap_arms_happy|climb_fences|freckles_feet|sleep_trees,NA,FL_45,dance|clap|window|cats|garbage|maple_syrup|sad|song|opera|cave|look_left|potatoes|attn_check|lion|banjo|pond|yellow
0b3de2d13e48,2026-08-17 13:22:24,2026-08-17 13:28:33,IP Address,100,369,True,2026-08-17 13:28:34,R_1NfRmyXimmxvaKw,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|cow|pig|horse|bird,53,67,84,76,58,54,61,41,64,42,63,86,65,53,69,60,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people|Listening to songs from a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",N/A,Learning about a fictional group.,0/4,0,4,SSSS,like_sing|dont_like_mud|scared_ladybugs|dont_like_icecream,NA,FL_15,window|clap|yellow|garbage|lion|cave|pond|song|attn_check|potatoes|sad|cats|banjo|opera|look_left|maple_syrup|dance
8682f5dcff32,2026-08-17 13:22:21,2026-08-17 13:28:35,IP Address,100,374,True,2026-08-17 13:28:35,R_1QolGILGm5m81QA,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|horse|cow|dog|bird,16,10,75,66,50,35,95,26,25,75,85,50,35,14,85,60,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people,No,Female,NA,Black or African American,NA,Some college,NA,Judging a group of people,0/12,0,12,SSSSSSSSSSSS,eat_flowers|can_flip_air|draw_stars_knees|hop_puddles|climb_fences|chase_shadows|babies_blankets|scared_ladybugs|bounce_ball_head|stripes_hair|freckles_feet|like_sing,NA,FL_34,song|cave|lion|window|banjo|look_left|garbage|dance|opera|sad|pond|yellow|maple_syrup|clap|attn_check|cats|potatoes
b7ddc5ad6c1e,2026-08-17 13:22:49,2026-08-17 13:28:36,IP Address,100,346,True,2026-08-17 13:28:36,R_1wpehf9huSjppCt,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,cow|bird|horse|dog|pig,5,17,52,77,13,14,76,61,29,13,96,83,9,9,50,25,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people,No,Male,NA,South or Southeast Asian,NA,"Bachelor's (B.A., B.S.)",NA,not sure,4/12,4,12,SGSGSGSSSGSS,freckles_feet|climb_fences|dont_like_icecream|scared_ladybugs|babies_blankets|like_sing|chase_shadows|sleep_trees|draw_stars_knees|bounce_ball_head|flap_arms_happy|eat_flowers,NA,FL_38,sad|yellow|potatoes|cave|attn_check|garbage|lion|clap|window|song|banjo|look_left|pond|maple_syrup|cats|dance|opera
405ef4223db1,2026-08-17 13:19:13,2026-08-17 13:28:53,IP Address,100,580,True,2026-08-17 13:28:54,R_7VK30gfv6DanC49,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|cow|bird|horse|pig,12,4,49,39,23,7,37,24,23,50,22,49,11,6,24,23,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people|Answering questions about a fictional group of people,No,Female,NA,South or Southeast Asian,NA,"Bachelor's (B.A., B.S.)","Yes, it was a bit confusing trying to imagine then think how many percent would do do that",Special needs group,0/16,0,16,SSSSSSSSSSSSSSSS,freckles_feet|flap_arms_happy|dont_like_mud|stripes_hair|climb_fences|can_flip_air|like_sing|dont_like_icecream|scared_ladybugs|babies_blankets|eat_flowers|draw_stars_knees|bounce_ball_head|sleep_trees|chase_shadows|hop_puddles,NA,FL_35,cats|potatoes|dance|window|cave|garbage|yellow|attn_check|pond|song|lion|look_left|sad|maple_syrup|opera|banjo|clap
ae041ed6defc,2026-08-17 13:19:45,2026-08-17 13:29:12,IP Address,100,567,True,2026-08-17 13:29:12,R_1PnnpuWN7QVUpnp,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,horse|pig|cow|dog|bird,60,5,20,5,20,75,95,5,60,10,95,75,10,5,5,75,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,High school/GED,No was just fine.,"Probably prejudices pertaining to how like or not like me Zarpies behave, act.",8/12,8,12,GSGGGGGGSSSG,dont_like_icecream|dont_like_mud|eat_flowers|draw_stars_knees|babies_blankets|flap_arms_happy|chase_shadows|climb_fences|bounce_ball_head|like_sing|stripes_hair|can_flip_air,NA,FL_41,banjo|clap|potatoes|cats|dance|opera|song|cave|sad|garbage|window|pond|yellow|attn_check|look_left|maple_syrup|lion
1fa0cddb31df,2026-08-17 13:15:56,2026-08-17 13:29:19,IP Address,100,803,True,2026-08-17 13:29:19,R_5Oc9dQSwFN4jJdL,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,horse|dog|bird|pig|cow,61,34,53,24,53,36,36,75,18,18,40,67,35,60,59,81,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Drawing pictures of people|Answering questions about a fictional group of people|Listening to songs from a fictional group of people,No,Male,NA,Black or African American,NA,"Master's (M.A., M.S.)",none at all,understanding perceptions of fictional people,4/16,4,16,SSSSGSGSSGSSSSGS,flap_arms_happy|dont_like_mud|draw_stars_knees|like_sing|babies_blankets|hop_puddles|freckles_feet|chase_shadows|bounce_ball_head|eat_flowers|climb_fences|can_flip_air|sleep_trees|stripes_hair|scared_ladybugs|dont_like_icecream,NA,FL_39,attn_check|maple_syrup|banjo|look_left|garbage|window|dance|cats|potatoes|clap|yellow|cave|song|pond|sad|lion|opera
63b2ab64fe40,2026-08-17 13:20:36,2026-08-17 13:29:33,IP Address,100,536,True,2026-08-17 13:29:33,R_1I3jSA4yKuLE6iT,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|horse|pig|cow|bird,1,1,40,40,2,11,1,5,20,23,23,95,1,1,1,15,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Drawing pictures of people|Answering questions about a fictional group of people|Listening to songs from a fictional group of people,No,Female,NA,South or Southeast Asian,NA,"Bachelor's (B.A., B.S.)",None,Fun and intriguing,8/16,8,16,SSSSGSSGGSGGGSGG,dont_like_icecream|scared_ladybugs|sleep_trees|hop_puddles|dont_like_mud|draw_stars_knees|like_sing|climb_fences|babies_blankets|can_flip_air|freckles_feet|eat_flowers|flap_arms_happy|chase_shadows|bounce_ball_head|stripes_hair,NA,FL_42,potatoes|pond|look_left|cave|cats|sad|window|lion|song|banjo|opera|dance|maple_syrup|clap|yellow|attn_check|garbage
d68898b060db,2026-08-17 13:24:39,2026-08-17 13:29:43,IP Address,100,303,True,2026-08-17 13:29:43,R_5IFtkOB6lFSzyOU,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|cow|pig|bird|horse,62,66,64,58,62,64,64,62,64,58,63,64,59,65,65,62,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Drawing pictures of people|Answering questions about a fictional group of people|Listening to songs from a fictional group of people,No,Female,NA,"White, Caucasian, or European American,South or Southeast Asian",NA,"Doctoral (Ph.D., J.D., M.D.)",none,do not know,baseline,NA,NA,NA,NA,NA,FL_14,cave|maple_syrup|attn_check|potatoes|banjo|opera|window|dance|look_left|sad|lion|song|clap|yellow|garbage|cats|pond
48acda147ed6,2026-08-17 13:23:41,2026-08-17 13:29:49,IP Address,100,368,True,2026-08-17 13:29:50,R_5YkUaRGLVPO7BAd,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|dog|bird|horse|cow,4,3,6,3,26,3,51,17,9,12,3,52,7,1,2,4,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people|Answering questions about a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,what do I imagine Zarpies are like,0/8,0,8,SSSSSSSS,draw_stars_knees|dont_like_mud|babies_blankets|bounce_ball_head|stripes_hair|scared_ladybugs|chase_shadows|freckles_feet,NA,FL_24,cave|lion|attn_check|sad|garbage|dance|window|yellow|clap|maple_syrup|song|cats|potatoes|opera|banjo|look_left|pond
f3d9af9abb9e,2026-08-17 13:24:18,2026-08-17 13:30:08,IP Address,100,349,True,2026-08-17 13:30:08,R_1e4YAqVkdFapdeE,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|pig|bird|horse|cow,44,56,15,32,60,1,15,70,57,70,82,94,76,71,85,65,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people|Drawing pictures of people,No,Female,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,Seeing generalizations of people and how it impacts your expectations/thoughts,16/16,16,16,GGGGGGGGGGGGGGGG,stripes_hair|draw_stars_knees|bounce_ball_head|eat_flowers|freckles_feet|flap_arms_happy|hop_puddles|like_sing|dont_like_icecream|scared_ladybugs|climb_fences|babies_blankets|chase_shadows|dont_like_mud|can_flip_air|sleep_trees,NA,FL_45,sad|window|look_left|attn_check|pond|cats|garbage|maple_syrup|cave|banjo|opera|dance|clap|song|lion|yellow|potatoes
157e7df74d6e,2026-08-17 13:24:42,2026-08-17 13:30:11,IP Address,100,329,True,2026-08-17 13:30:12,R_3OpHvWnQkd9bIIX,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,bird|cow|dog|horse|pig,2,0,10,5,2,0,15,2,5,15,1,5,10,2,15,2,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book|Answering questions about a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,"Master's (M.A., M.S.)",N/A,Bias or implicit thoughts formed about a fictional group of people. Perhaps judgement/outlook about a group of fictional or unknown groups/people and how people see them socially and in general.,8/8,8,8,GGGGGGGG,flap_arms_happy|stripes_hair|freckles_feet|eat_flowers|hop_puddles|dont_like_mud|babies_blankets|can_flip_air,NA,FL_40,attn_check|window|opera|clap|cave|cats|sad|banjo|lion|maple_syrup|garbage|potatoes|look_left|pond|song|dance|yellow
