hashed_id,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,pledge,sound_check,sound_check_DO,cave_1,lion_1,potatoes_1,banjo_1,look_left_1,clap_1,sad_1,maple_syrup_1,cats_1,opera_1,dance_1,song_1,window_1,garbage_1,pond_1,yellow_1,attn_check_1,check_task,check_task_DO,AI,gender,gender_4_TEXT,race,race_15_TEXT,education,issues,about,condition,num_generics,total_utt,training_structure,training_features_order,FL_12_DO,InductionTask_DO
450af4b83c40,2025-03-10 08:42:54,2025-03-10 08:48:01,IP Address,100,306,True,2025-03-10 08:48:01,R_5qr3ozjO3ebwUo1,anonymous,EN,I consent,"Yes, I will",bird,pig|bird|horse|cow|dog,41,4,19,35,65,17,31,17,54,40,57,61,39,21,70,35,100,Answering questions about a fictional group of people,Drawing pictures of people|Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Writing chapters for a fictional book,No,Male,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,How we imagine an fictional group of species.,12/12,12,12,GGGGGGGGGGGG,chase_shadows|babies_blankets|hop_puddles|draw_stars_knees|can_flip_air|dont_like_mud|sleep_trees|flap_arms_happy|bounce_ball_head|stripes_hair|climb_fences|eat_flowers,FL_43,maple_syrup|potatoes|look_left|lion|window|dance|banjo|attn_check|yellow|cats|sad|clap|cave|garbage|song|pond|opera
163fd19cf5d3,2025-03-10 08:40:51,2025-03-10 08:48:07,IP Address,100,436,True,2025-03-10 08:48:08,R_1DhimoxKeTmEXqm,anonymous,EN,I consent,"Yes, I will",bird,horse|pig|dog|bird|cow,1,1,20,20,25,15,5,30,15,10,50,75,10,20,20,10,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book,No,Male,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,How we evaluate fictional characters,0/16,0,16,SSSSSSSSSSSSSSSS,babies_blankets|eat_flowers|climb_fences|bounce_ball_head|stripes_hair|flap_arms_happy|dont_like_mud|hop_puddles|scared_ladybugs|can_flip_air|chase_shadows|draw_stars_knees|like_sing|sleep_trees|freckles_feet|dont_like_icecream,FL_35,cave|yellow|lion|window|cats|pond|sad|dance|potatoes|song|banjo|attn_check|look_left|opera|clap|maple_syrup|garbage
21538ba606e2,2025-03-10 08:40:19,2025-03-10 08:48:18,IP Address,100,478,True,2025-03-10 08:48:18,R_14qJMTMCjhd5zzz,anonymous,EN,I consent,"Yes, I will",bird,horse|dog|cow|bird|pig,25,80,65,20,40,65,15,10,5,10,75,50,5,2,95,9,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Drawing pictures of people,No,Male,NA,Black or African American,NA,Some college,none thank you,To see how people perceive different groups.,0/4,0,4,SSSS,like_sing|climb_fences|can_flip_air|chase_shadows,FL_15,cave|pond|look_left|dance|potatoes|maple_syrup|banjo|opera|song|cats|window|clap|garbage|yellow|attn_check|lion|sad
3f7a8e3a2fa5,2025-03-10 08:43:06,2025-03-10 08:48:24,IP Address,100,318,True,2025-03-10 08:48:25,R_7CI8JjY5Sdo1cmR,anonymous,EN,I consent,"Yes, I will",bird,pig|dog|bird|cow|horse,0,33,75,25,15,20,65,45,0,50,80,75,15,10,50,100,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Drawing pictures of people,No,Female,NA,"White, Caucasian, or European American",NA,Some college,NA,Making judgements about groups of people,12/16,12,16,SGGGGGGSSGGGSGGG,climb_fences|stripes_hair|draw_stars_knees|dont_like_mud|scared_ladybugs|sleep_trees|babies_blankets|like_sing|dont_like_icecream|chase_shadows|bounce_ball_head|hop_puddles|flap_arms_happy|eat_flowers|can_flip_air|freckles_feet,FL_44,attn_check|garbage|banjo|look_left|dance|sad|lion|cave|clap|potatoes|maple_syrup|opera|pond|window|yellow|cats|song
5430fdc8f59a,2025-03-10 08:42:42,2025-03-10 08:48:31,IP Address,100,349,True,2025-03-10 08:48:31,R_5RwReOtglkHbdek,anonymous,EN,I consent,"Yes, I will",bird,horse|bird|cow|pig|dog,5,5,25,15,50,25,6,11,0,0,50,75,0,5,75,26,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Listening to songs from a fictional group of people|Drawing pictures of people|Answering questions about a fictional group of people,No,Male,NA,"White, Caucasian, or European American,Hispanic or Latino/a",NA,"Bachelor's (B.A., B.S.)",NA,Perception of demographics,0/16,0,16,SSSSSSSSSSSSSSSS,climb_fences|can_flip_air|freckles_feet|hop_puddles|draw_stars_knees|eat_flowers|scared_ladybugs|babies_blankets|bounce_ball_head|like_sing|dont_like_icecream|stripes_hair|chase_shadows|dont_like_mud|flap_arms_happy|sleep_trees,FL_35,look_left|cave|garbage|clap|lion|opera|dance|window|yellow|maple_syrup|song|potatoes|sad|banjo|pond|attn_check|cats
383464da0aca,2025-03-10 08:42:21,2025-03-10 08:48:35,IP Address,100,373,True,2025-03-10 08:48:35,R_7W8JBqO2JJ7DCO5,anonymous,EN,I consent,"Yes, I will",bird,pig|cow|dog|bird|horse,10,75,62,85,15,90,33,80,0,10,90,95,10,10,90,90,100,Answering questions about a fictional group of people,Drawing pictures of people|Writing chapters for a fictional book|Answering questions about a fictional group of people|Listening to songs from a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)","No, it played without any issues.","Racism, stereotypes, group assumptions",8/16,8,16,GSSSGSGGSGSSGSGG,like_sing|freckles_feet|hop_puddles|draw_stars_knees|babies_blankets|can_flip_air|eat_flowers|bounce_ball_head|sleep_trees|climb_fences|flap_arms_happy|chase_shadows|dont_like_mud|scared_ladybugs|dont_like_icecream|stripes_hair,FL_42,opera|lion|song|clap|banjo|pond|dance|attn_check|cats|maple_syrup|sad|yellow|window|look_left|garbage|cave|potatoes
696fe06de95a,2025-03-10 08:44:03,2025-03-10 08:48:37,IP Address,100,273,True,2025-03-10 08:48:37,R_5MtJwcwSHN1QglH,anonymous,EN,I consent,"Yes, I will",bird,dog|horse|pig|cow|bird,91,4,3,11,68,87,86,6,64,2,87,6,78,85,55,68,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Drawing pictures of people|Listening to songs from a fictional group of people|Answering questions about a fictional group of people,No,Female,NA,Middle Eastern or North African,NA,Some college,no,zarpies,baseline,NA,NA,NA,NA,FL_14,window|song|maple_syrup|clap|garbage|pond|sad|look_left|opera|yellow|potatoes|attn_check|dance|cats|cave|banjo|lion
6428daf4a27f,2025-03-10 08:42:39,2025-03-10 08:48:51,IP Address,100,372,True,2025-03-10 08:48:51,R_7oW9fKqgSM63Ipb,anonymous,EN,I consent,"Yes, I will",bird,pig|horse|bird|dog|cow,80,1,70,40,70,65,80,15,40,10,90,30,40,20,45,25,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people|Answering questions about a fictional group of people,No,Male,NA,Middle Eastern or North African,NA,"Bachelor's (B.A., B.S.)",NA,to see how viewing photos/reading info about some zarpies affects one's perception of all zarpies.,0/12,0,12,SSSSSSSSSSSS,bounce_ball_head|climb_fences|dont_like_mud|sleep_trees|like_sing|chase_shadows|can_flip_air|scared_ladybugs|hop_puddles|dont_like_icecream|eat_flowers|babies_blankets,FL_34,clap|pond|garbage|look_left|cats|opera|cave|dance|maple_syrup|window|potatoes|attn_check|song|lion|banjo|yellow|sad
0dd73b9b821d,2025-03-10 08:42:18,2025-03-10 08:48:51,IP Address,100,393,True,2025-03-10 08:48:52,R_7eQAXeShsvrZRVS,anonymous,EN,I consent,"Yes, I will",bird,bird|dog|horse|pig|cow,89,15,78,38,51,21,50,75,34,30,67,24,10,93,84,75,100,Answering questions about a fictional group of people,Drawing pictures of people|Answering questions about a fictional group of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people,No,Female,NA,East Asian,NA,"Master's (M.A., M.S.)",NA,perception on groups of people,baseline,NA,NA,NA,NA,FL_14,maple_syrup|banjo|yellow|attn_check|cats|opera|song|window|sad|clap|cave|pond|look_left|potatoes|dance|lion|garbage
ec2302393f54,2025-03-10 08:42:57,2025-03-10 08:49:03,IP Address,100,366,True,2025-03-10 08:49:03,R_34uDPLxUR9x4Ltj,anonymous,EN,I consent,"Yes, I will",bird,bird|horse|dog|cow|pig,0,0,15,10,25,75,90,69,0,11,100,91,10,35,76,65,100,Answering questions about a fictional group of people,Drawing pictures of people|Writing chapters for a fictional book|Answering questions about a fictional group of people|Listening to songs from a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,Strange,8/8,8,8,GGGGGGGG,eat_flowers|babies_blankets|chase_shadows|hop_puddles|stripes_hair|flap_arms_happy|can_flip_air|freckles_feet,FL_40,clap|cats|potatoes|sad|look_left|opera|cave|yellow|dance|lion|window|banjo|pond|attn_check|maple_syrup|garbage|song
974e862930fc,2025-03-10 08:42:40,2025-03-10 08:49:04,IP Address,100,383,True,2025-03-10 08:49:04,R_6SvifMzvo7Kjg1k,anonymous,EN,I consent,"Yes, I will",bird,dog|horse|pig|cow|bird,41,3,72,75,87,97,24,74,17,12,96,78,50,16,76,81,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Drawing pictures of people,No,Female,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,generalizations?,4/4,4,4,GGGG,flap_arms_happy|draw_stars_knees|dont_like_icecream|bounce_ball_head,FL_36,maple_syrup|opera|attn_check|garbage|pond|banjo|window|clap|lion|sad|song|cave|yellow|potatoes|look_left|cats|dance
73d1586e3beb,2025-03-10 08:38:08,2025-03-10 08:49:06,IP Address,100,658,True,2025-03-10 08:49:07,R_5qJNzu36rW3jzra,anonymous,EN,I consent,"Yes, I will",bird,horse|bird|dog|pig|cow,0,1,4,2,50,5,5,10,2,5,25,30,1,0,10,0,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people,No,Female,NA,"White, Caucasian, or European American",NA,High school/GED,NA,I'm not sure; how people judge one another with little information about the other person?,8/16,8,16,GGGGSGSSSSGSGSSG,chase_shadows|climb_fences|sleep_trees|draw_stars_knees|babies_blankets|dont_like_icecream|like_sing|flap_arms_happy|can_flip_air|hop_puddles|freckles_feet|stripes_hair|eat_flowers|dont_like_mud|bounce_ball_head|scared_ladybugs,FL_42,lion|potatoes|cats|song|cave|yellow|banjo|attn_check|pond|look_left|sad|maple_syrup|clap|garbage|window|dance|opera
fa6dbe13bc7d,2025-03-10 08:40:08,2025-03-10 08:49:09,IP Address,100,541,True,2025-03-10 08:49:11,R_5RgdWhBpCR1o6IP,anonymous,EN,I consent,"Yes, I will",bird,bird|pig|cow|horse|dog,40,4,100,24,3,50,50,57,77,27,55,75,1,2,100,50,100,Answering questions about a fictional group of people,Drawing pictures of people|Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Writing chapters for a fictional book,No,Female,NA,"White, Caucasian, or European American",NA,High school/GED,None,I'm  really not sure,16/16,16,16,GGGGGGGGGGGGGGGG,scared_ladybugs|stripes_hair|can_flip_air|sleep_trees|like_sing|hop_puddles|draw_stars_knees|eat_flowers|climb_fences|bounce_ball_head|babies_blankets|flap_arms_happy|chase_shadows|dont_like_mud|dont_like_icecream|freckles_feet,FL_45,banjo|sad|dance|song|lion|yellow|window|clap|cats|potatoes|opera|pond|cave|garbage|look_left|attn_check|maple_syrup
5786917ed7c9,2025-03-10 08:34:34,2025-03-10 08:49:15,IP Address,100,880,True,2025-03-10 08:49:15,R_7fxDk62kVJe4Pzd,anonymous,EN,I consent,"Yes, I will",bird,cow|bird|horse|pig|dog,21,77,37,71,1,34,1,40,10,0,75,39,58,51,0,6,100,Answering questions about a fictional group of people,Drawing pictures of people|Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Writing chapters for a fictional book,No,Female,NA,"White, Caucasian, or European American",NA,Less than high school,NA,opinions of a fake group of people,8/12,8,12,GSSSGGGSGGGG,hop_puddles|draw_stars_knees|chase_shadows|flap_arms_happy|freckles_feet|stripes_hair|dont_like_icecream|scared_ladybugs|bounce_ball_head|babies_blankets|sleep_trees|dont_like_mud,FL_41,sad|look_left|pond|yellow|maple_syrup|clap|cave|song|opera|lion|potatoes|garbage|dance|cats|attn_check|banjo|window
527e24ee22df,2025-03-10 08:44:35,2025-03-10 08:49:16,IP Address,100,281,True,2025-03-10 08:49:17,R_5BkUDy3Eoku9Cg1,anonymous,EN,I consent,"Yes, I will",bird,cow|pig|bird|horse|dog,6,1,33,15,50,25,45,2,25,34,20,25,5,4,65,3,100,Answering questions about a fictional group of people,Drawing pictures of people|Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Writing chapters for a fictional book,No,Female,NA,"White, Caucasian, or European American",NA,"Master's (M.A., M.S.)",NA,NA,4/4,4,4,GGGG,bounce_ball_head|hop_puddles|sleep_trees|scared_ladybugs,FL_36,cats|garbage|opera|pond|clap|window|potatoes|maple_syrup|yellow|attn_check|look_left|dance|banjo|lion|sad|song|cave
1343fad1caec,2025-03-10 08:44:12,2025-03-10 08:49:17,IP Address,100,305,True,2025-03-10 08:49:18,R_62MFWaMG5My1QnH,anonymous,EN,I consent,"Yes, I will",bird,dog|horse|pig|cow|bird,50,35,26,29,84,78,57,77,15,12,90,75,22,3,50,70,100,Answering questions about a fictional group of people,Drawing pictures of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book|Answering questions about a fictional group of people,No,Female,NA,"White, Caucasian, or European American,Hispanic or Latino/a",NA,Some college,NA,testing differences,4/8,4,8,SSGGSGSG,chase_shadows|hop_puddles|sleep_trees|babies_blankets|climb_fences|draw_stars_knees|can_flip_air|flap_arms_happy,FL_37,attn_check|yellow|song|dance|pond|look_left|clap|maple_syrup|potatoes|cave|garbage|cats|window|sad|banjo|lion|opera
afae938c4670,2025-03-10 08:45:19,2025-03-10 08:49:18,IP Address,100,239,True,2025-03-10 08:49:19,R_3kRIRazAaaE9rzP,anonymous,EN,I consent,"Yes, I will",bird,horse|pig|dog|bird|cow,1,0,35,15,50,0,25,5,10,50,70,60,5,1,25,35,100,Answering questions about a fictional group of people,Drawing pictures of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book|Answering questions about a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,Some college,no it worked well,perceptions of people,0/8,0,8,SSSSSSSS,draw_stars_knees|flap_arms_happy|scared_ladybugs|hop_puddles|dont_like_mud|stripes_hair|dont_like_icecream|babies_blankets,FL_24,cats|dance|window|cave|sad|yellow|garbage|attn_check|lion|potatoes|clap|pond|song|maple_syrup|banjo|opera|look_left
f8e9d36590c2,2025-03-10 08:42:18,2025-03-10 08:49:22,IP Address,100,424,True,2025-03-10 08:49:23,R_5QLzhOHQZRB7TgT,anonymous,EN,I consent,"Yes, I will",bird,pig|dog|cow|horse|bird,1,1,6,13,3,1,4,2,3,6,1,52,2,1,5,1,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people,No,Female,NA,"White, Caucasian, or European American",NA,Some college,NA,Assumptions about people,0/8,0,8,SSSSSSSS,dont_like_icecream|draw_stars_knees|like_sing|chase_shadows|can_flip_air|scared_ladybugs|bounce_ball_head|hop_puddles,FL_24,pond|cave|dance|yellow|clap|window|sad|opera|maple_syrup|garbage|cats|look_left|banjo|song|lion|potatoes|attn_check
270a9675262c,2025-03-10 08:42:33,2025-03-10 08:49:26,IP Address,100,412,True,2025-03-10 08:49:26,R_5IcSpG1S9jmIUWO,anonymous,EN,I consent,"Yes, I will",bird,dog|pig|cow|bird|horse,0,2,46,16,20,50,27,28,13,41,80,73,51,3,10,6,100,Answering questions about a fictional group of people,Drawing pictures of people|Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book,No,Male,NA,"White, Caucasian, or European American",NA,High school/GED,none at all keep up the good work,How someone may perceive a group based off the initial information they are given,4/12,4,12,GSGSSSSGSSSG,bounce_ball_head|flap_arms_happy|dont_like_icecream|eat_flowers|sleep_trees|stripes_hair|hop_puddles|scared_ladybugs|chase_shadows|can_flip_air|freckles_feet|draw_stars_knees,FL_38,yellow|attn_check|clap|pond|cave|garbage|cats|song|lion|sad|window|look_left|banjo|dance|opera|maple_syrup|potatoes
2048a9febb38,2025-03-10 08:43:50,2025-03-10 08:49:27,IP Address,100,336,True,2025-03-10 08:49:27,R_7tun8DjCRZYYaaj,anonymous,EN,I consent,"Yes, I will",bird,pig|bird|dog|cow|horse,70,60,65,40,50,65,40,85,10,25,90,90,5,80,80,75,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people|Listening to songs from a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,High school/GED,None,Gauging stereotypes,12/16,12,16,SGGGGGGSGGGGSGGS,dont_like_mud|hop_puddles|chase_shadows|freckles_feet|can_flip_air|like_sing|stripes_hair|sleep_trees|dont_like_icecream|flap_arms_happy|scared_ladybugs|bounce_ball_head|babies_blankets|climb_fences|draw_stars_knees|eat_flowers,FL_44,opera|attn_check|maple_syrup|yellow|pond|lion|sad|song|dance|garbage|cave|cats|window|look_left|potatoes|banjo|clap
3f39a61c9f61,2025-03-10 08:43:41,2025-03-10 08:49:40,IP Address,100,358,True,2025-03-10 08:49:40,R_3GxhVX1yfQoW4rF,anonymous,EN,I consent,"Yes, I will",bird,pig|cow|dog|horse|bird,63,53,74,60,80,65,27,68,48,63,78,54,65,49,64,66,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book,No,Female,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",None,perceptions of a specific group of fictional persons,8/12,8,12,SGGGGSGGGSSG,flap_arms_happy|climb_fences|chase_shadows|draw_stars_knees|can_flip_air|scared_ladybugs|bounce_ball_head|stripes_hair|eat_flowers|sleep_trees|freckles_feet|dont_like_icecream,FL_41,clap|maple_syrup|window|yellow|look_left|banjo|opera|pond|garbage|cats|cave|song|sad|potatoes|lion|dance|attn_check
